Gene name,GO term accession,GO domain
PIWIL1,GO:0004519,molecular_function
PIWIL1,GO:0031047,biological_process
PIWIL1,GO:0004518,molecular_function
PIWIL1,GO:0051321,biological_process
PIWIL1,GO:0003729,molecular_function
PIWIL1,GO:0007283,biological_process
PIWIL1,GO:0061980,molecular_function
PIWIL1,GO:0004521,molecular_function
PIWIL1,GO:0007286,biological_process
PIWIL1,GO:0033391,cellular_component
PIWIL1,GO:0043186,cellular_component
PIWIL1,GO:0035092,biological_process
PIWIL1,GO:0034584,molecular_function
PIWIL1,GO:0141006,
PIWIL1,GO:0140990,
PIWIL1,,
PIWIL1,GO:0003727,molecular_function
PIWIL1,GO:0019901,molecular_function
PIWIL1,GO:0140262,molecular_function
PIWIL1,GO:1905538,molecular_function
PIWIL1,GO:0005634,cellular_component
PIWIL1,GO:0097433,cellular_component
PMEPA1,GO:0030512,biological_process
PMEPA1,GO:0070412,molecular_function
PMEPA1,GO:0016020,cellular_component
PMEPA1,GO:0005794,cellular_component
PMEPA1,GO:0043231,cellular_component
PMEPA1,GO:0005768,cellular_component
PMEPA1,GO:0000139,cellular_component
PMEPA1,GO:0009968,biological_process
PMEPA1,GO:0010008,cellular_component
PMEPA1,GO:0031901,cellular_component
PMEPA1,GO:0005886,cellular_component
PMEPA1,GO:0005515,molecular_function
PMEPA1,GO:0030521,biological_process
PMEPA1,GO:0060392,biological_process
PMEPA1,GO:0140311,molecular_function
PMEPA1,GO:0050699,
PMEPA1,,
POLR3A,,
POLR3A,GO:0003677,molecular_function
POLR3A,GO:0003899,molecular_function
POLR3A,GO:0006351,biological_process
POLR3A,GO:0005634,cellular_component
POLR3A,GO:0016020,cellular_component
POLR3A,GO:0046872,molecular_function
POLR3A,GO:0016740,molecular_function
POLR3A,GO:0005654,cellular_component
POLR3A,GO:0000428,cellular_component
POLR3A,GO:0002376,biological_process
POLR3A,GO:0045087,biological_process
POLR3A,GO:0051607,biological_process
POLR3A,GO:0016779,molecular_function
POLR3A,GO:0031981,cellular_component
POLR3A,GO:0005515,molecular_function
POLR3A,GO:0006383,biological_process
POLR3A,GO:0005829,cellular_component
POLR3A,GO:0034062,molecular_function
POLR3A,GO:0032728,biological_process
POLR3A,GO:0001056,molecular_function
POLR3A,GO:0003682,molecular_function
POLR3A,GO:0005666,cellular_component
PPP2CB,GO:0004721,molecular_function
PPP2CB,GO:0004722,molecular_function
PPP2CB,,
PPP2CB,GO:0016787,molecular_function
PPP2CB,GO:0010629,biological_process
PPP2CB,GO:0005634,cellular_component
PPP2CB,GO:0005737,cellular_component
PPP2CB,GO:0046872,molecular_function
PPP2CB,GO:0005856,cellular_component
PPP2CB,GO:0005694,cellular_component
PPP2CB,GO:0017018,molecular_function
PPP2CB,GO:0005515,molecular_function
PPP2CB,GO:0000775,cellular_component
PPP2CB,GO:0000159,cellular_component
PPP2CB,GO:0000922,cellular_component
PPP2CB,GO:0044325,molecular_function
PPP2CB,GO:0008637,biological_process
PPP2CB,GO:0010288,biological_process
PPP2CB,GO:0010468,biological_process
PPP2CB,GO:0034976,biological_process
PPP2CB,GO:0042542,biological_process
PPP2CB,GO:0043161,biological_process
PPP2CB,GO:0046580,biological_process
PPP2CB,GO:0046677,biological_process
PPP2CB,GO:0005829,cellular_component
PPP2CB,GO:0000278,biological_process
PPP2CB,GO:0048156,molecular_function
PPP2CB,GO:0006470,biological_process
PPP2CB,GO:0032088,biological_process
PPP2CB,GO:0035970,biological_process
PPP2CB,GO:0070262,biological_process
PPP2CB,GO:0010804,biological_process
PPP2CB,GO:1904528,biological_process
PRDM2,GO:0005515,molecular_function
PRDM2,GO:0042054,molecular_function
PRDM2,GO:0016571,biological_process
PRDM2,GO:0005634,cellular_component
PRDM2,GO:0005794,cellular_component
PRDM2,GO:0046872,molecular_function
PRDM2,GO:0016740,molecular_function
PRDM2,GO:0005654,cellular_component
PRDM2,GO:0008168,molecular_function
PRDM2,GO:0032259,biological_process
PRDM2,GO:0006338,biological_process
PRDM2,GO:0008270,molecular_function
PRDM2,GO:0003677,molecular_function
PRDM2,GO:0003700,molecular_function
PRDM2,GO:0006355,biological_process
PRDM2,GO:0000981,molecular_function
PRDM2,GO:0006357,biological_process
PRDM2,GO:0000977,molecular_function
PRDM2,GO:0001227,molecular_function
PRDM2,GO:0001228,molecular_function
PRDM2,GO:0000122,biological_process
PRDM2,GO:0045944,biological_process
PRDM2,GO:0140949,molecular_function
PRDM2,GO:0043565,molecular_function
PRDM2,GO:0008340,biological_process
PRDM2,,
PRG2,GO:0006955,biological_process
PRG2,GO:0005576,cellular_component
PRG2,GO:0031410,cellular_component
PRG2,GO:0030246,molecular_function
PRG2,GO:0005515,molecular_function
PRG2,GO:0002376,biological_process
PRG2,GO:0008201,molecular_function
PRG2,GO:0042742,biological_process
PRG2,GO:0030133,cellular_component
PRG2,GO:0070062,cellular_component
PRG2,GO:0062023,cellular_component
PRG2,GO:1904813,cellular_component
PRG2,GO:0030021,molecular_function
PRG2,GO:0002215,biological_process
PRG2,GO:0010936,biological_process
PRG2,GO:0032693,biological_process
PRG2,GO:0032753,biological_process
PRG2,,
PROKR2,GO:0007186,biological_process
PROKR2,GO:0016020,cellular_component
PROKR2,GO:0004930,molecular_function
PROKR2,GO:0004983,molecular_function
PROKR2,GO:0007165,biological_process
PROKR2,GO:0005886,cellular_component
PROKR2,GO:0005515,molecular_function
PROKR2,GO:0007218,biological_process
PROKR2,GO:0007623,biological_process
PSMD8,GO:0006508,biological_process
PSMD8,GO:0005838,cellular_component
PSMD8,GO:0000502,cellular_component
PSMD8,GO:0005634,cellular_component
PSMD8,GO:0005515,molecular_function
PSMD8,GO:0022624,cellular_component
PSMD8,GO:0043161,biological_process
PSMD8,GO:0005654,cellular_component
PSMD8,GO:0005829,cellular_component
PSMD8,GO:0008541,cellular_component
PSMD8,,
RAB17,GO:0003924,molecular_function
RAB17,GO:0005525,molecular_function
RAB17,,
RAB17,GO:0016020,cellular_component
RAB17,GO:0042995,cellular_component
RAB17,GO:0015031,biological_process
RAB17,GO:0000166,molecular_function
RAB17,GO:0005768,cellular_component
RAB17,GO:0030425,cellular_component
RAB17,GO:0005515,molecular_function
RAB17,GO:0055038,cellular_component
RAB17,GO:0042470,cellular_component
RAB17,GO:0016324,cellular_component
RAB17,GO:0055037,cellular_component
RAB17,GO:0016323,cellular_component
RAB17,GO:0002415,biological_process
RAB17,GO:0032401,biological_process
RAB17,GO:0032402,biological_process
RAB17,GO:0032456,biological_process
RAB17,GO:0045056,biological_process
RAB17,GO:0046847,biological_process
RAB17,GO:0050773,biological_process
RAB17,GO:0051489,biological_process
RAB17,GO:0051963,biological_process
RAB17,GO:0043025,cellular_component
RAB17,GO:0098794,cellular_component
RAB17,GO:0098978,cellular_component
RAB17,GO:0005886,cellular_component
RAB17,GO:0060271,biological_process
RAB17,GO:0006886,biological_process
RAB17,GO:0070062,cellular_component
RAB17,GO:0012505,cellular_component
RAB17,GO:0005769,cellular_component
RAB17,GO:0019003,molecular_function
RAB17,GO:0006897,biological_process
RAB17,GO:0030139,cellular_component
RAB17,GO:0030100,biological_process
RBM45,,
RBM45,GO:0003723,molecular_function
RBM45,GO:0003676,molecular_function
RBM45,GO:0005634,cellular_component
RBM45,GO:0005737,cellular_component
RBM45,GO:0005654,cellular_component
RBM45,GO:0030154,biological_process
RBM45,GO:0005515,molecular_function
RBM45,GO:0007399,biological_process
RBM45,GO:0042802,molecular_function
RBM45,GO:1990904,cellular_component
RELB,,
RELB,GO:0003677,molecular_function
RELB,GO:0006355,biological_process
RELB,GO:0005737,cellular_component
RELB,GO:0003700,molecular_function
RELB,GO:0005654,cellular_component
RELB,GO:0005829,cellular_component
RELB,GO:0010468,biological_process
RELB,GO:0000978,molecular_function
RELB,GO:0005634,cellular_component
RELB,GO:0032991,cellular_component
RELB,GO:0005856,cellular_component
RELB,GO:0005515,molecular_function
RELB,GO:0048511,biological_process
RELB,GO:0032922,biological_process
RELB,GO:0005813,cellular_component
RELB,GO:0000981,molecular_function
RELB,GO:0000785,cellular_component
RELB,GO:0045087,biological_process
RELB,GO:0045944,biological_process
RELB,GO:0019901,molecular_function
RELB,GO:0007249,biological_process
RELB,GO:0006954,biological_process
RELB,GO:0017053,cellular_component
RELB,GO:0034097,biological_process
RELB,GO:0038061,biological_process
RELB,GO:0042802,molecular_function
RELB,GO:0019882,biological_process
RELB,GO:0030098,biological_process
RELB,GO:0032688,biological_process
RELB,GO:0042088,biological_process
RELB,GO:0043011,biological_process
RELB,GO:0045063,biological_process
RELB,GO:0045892,biological_process
RELB,GO:0071470,biological_process
RELB,GO:0045202,cellular_component
RELB,GO:0071159,cellular_component
RETNLB,,
RETNLB,GO:0005576,cellular_component
RETNLB,GO:0005179,molecular_function
RETNLB,GO:0007165,biological_process
RETNLB,GO:0005615,cellular_component
RETNLB,GO:0003674,molecular_function
RETNLB,GO:0005575,cellular_component
RETNLB,GO:0050673,biological_process
RFX2,GO:0003677,molecular_function
RFX2,GO:0006355,biological_process
RFX2,GO:0005634,cellular_component
RFX2,GO:0003700,molecular_function
RFX2,GO:0005737,cellular_component
RFX2,GO:0030154,biological_process
RFX2,GO:0005515,molecular_function
RFX2,GO:0006357,biological_process
RFX2,GO:0030030,biological_process
RFX2,GO:0007283,biological_process
RFX2,GO:0000978,molecular_function
RFX2,GO:0000981,molecular_function
RFX2,GO:0060271,biological_process
RFX2,GO:0000785,cellular_component
RFX2,GO:1990837,molecular_function
RFX2,GO:0007286,biological_process
RFX2,GO:0001675,biological_process
RFX2,GO:0000977,molecular_function
RFX2,GO:0001228,molecular_function
RFX2,GO:0045944,biological_process
RFX2,GO:1990830,biological_process
RFX2,,
RGS10,GO:0005096,molecular_function
RGS10,GO:0008277,biological_process
RGS10,GO:0001965,molecular_function
RGS10,GO:0005634,cellular_component
RGS10,GO:0005737,cellular_component
RGS10,GO:0110165,cellular_component
RGS10,GO:0005654,cellular_component
RGS10,GO:0005829,cellular_component
RGS10,GO:0016604,cellular_component
RGS10,GO:0009968,biological_process
RGS10,GO:0005515,molecular_function
RGS10,GO:0045202,cellular_component
RGS10,GO:0005886,cellular_component
RGS10,GO:0043547,biological_process
RGS10,GO:0007213,biological_process
RGS10,GO:0003924,molecular_function
RGS10,GO:0007186,biological_process
RGS10,,
SCN7A,GO:0016020,cellular_component
SCN7A,GO:0005886,cellular_component
SCN7A,GO:0006811,biological_process
SCN7A,GO:0055085,biological_process
SCN7A,GO:0006814,biological_process
SCN7A,GO:0005216,molecular_function
SCN7A,GO:0005248,molecular_function
SCN7A,GO:0001518,cellular_component
SCN7A,GO:0005261,molecular_function
SCN7A,GO:0035725,biological_process
SCN7A,GO:0005272,molecular_function
SCN7A,GO:0034220,biological_process
SCN7A,GO:0098703,biological_process
SCN7A,GO:0006936,biological_process
SCN7A,GO:0005891,cellular_component
SCN7A,GO:0008331,molecular_function
SCN7A,GO:0034702,cellular_component
SCN7A,GO:0009617,biological_process
SCN7A,GO:0019725,biological_process
SCN7A,GO:0055078,biological_process
SCN7A,GO:0097386,cellular_component
SCN7A,GO:0098655,biological_process
SCN7A,,
SLC12A5,GO:0016020,cellular_component
SLC12A5,GO:0015379,molecular_function
SLC12A5,GO:0006811,biological_process
SLC12A5,GO:0022857,molecular_function
SLC12A5,GO:0055085,biological_process
SLC12A5,GO:0015377,molecular_function
SLC12A5,GO:0042995,cellular_component
SLC12A5,GO:0046872,molecular_function
SLC12A5,GO:0005886,cellular_component
SLC12A5,GO:0015293,molecular_function
SLC12A5,GO:0006813,biological_process
SLC12A5,GO:0030425,cellular_component
SLC12A5,GO:0045202,cellular_component
SLC12A5,GO:0006884,biological_process
SLC12A5,GO:0055064,biological_process
SLC12A5,GO:0055075,biological_process
SLC12A5,GO:1902476,biological_process
SLC12A5,GO:1990573,biological_process
SLC12A5,GO:0043005,cellular_component
SLC12A5,GO:0043025,cellular_component
SLC12A5,GO:0007268,biological_process
SLC12A5,GO:0015108,molecular_function
SLC12A5,GO:0019901,molecular_function
SLC12A5,GO:0060996,biological_process
SLC12A5,GO:0071944,cellular_component
SLC12A5,GO:0006971,biological_process
SLC12A5,GO:0030644,biological_process
SLC12A5,,
SLC12A5,GO:0008519,molecular_function
SLC12A5,GO:0006821,biological_process
SLC12A5,GO:0007612,biological_process
SLC12A5,GO:0009410,biological_process
SLC12A5,GO:0035264,biological_process
SLC12A5,GO:0040040,biological_process
SLC12A5,GO:0051452,biological_process
SLC12A5,GO:0071805,biological_process
SLC12A5,GO:0072488,biological_process
SLC12A5,GO:0032590,cellular_component
SLC12A5,GO:0043204,cellular_component
SLC35B4,GO:0055085,biological_process
SLC35B4,GO:0016020,cellular_component
SLC35B4,GO:0005794,cellular_component
SLC35B4,GO:0005783,cellular_component
SLC35B4,GO:0005789,cellular_component
SLC35B4,GO:0005515,molecular_function
SLC35B4,GO:0008643,biological_process
SLC35B4,GO:0000139,cellular_component
SLC35B4,GO:0005462,molecular_function
SLC35B4,GO:0005464,molecular_function
SLC35B4,GO:0006111,biological_process
SLC35B4,GO:0015790,biological_process
SLC35B4,GO:1990569,biological_process
SLC35B4,,
SMAP1,GO:0046872,molecular_function
SMAP1,GO:0005096,molecular_function
SMAP1,GO:0016020,cellular_component
SMAP1,GO:0005886,cellular_component
SMAP1,GO:0005737,cellular_component
SMAP1,GO:2000369,biological_process
SMAP1,GO:0005515,molecular_function
SMAP1,GO:0030276,molecular_function
SMAP1,GO:0045648,biological_process
SMAP1,,
SPRR1B,GO:0005737,cellular_component
SPRR1B,GO:0031424,biological_process
SPRR1B,GO:0001533,cellular_component
SPRR1B,GO:0005829,cellular_component
SPRR1B,GO:0005198,molecular_function
SPRR1B,GO:0030216,biological_process
SPRR1B,GO:0008544,biological_process
SPRR1B,GO:0018149,biological_process
SPRR2A,GO:0001533,cellular_component
SPRR2A,GO:0005737,cellular_component
SPRR2A,GO:0005576,cellular_component
SPRR2A,GO:0031410,cellular_component
SPRR2A,GO:0005515,molecular_function
SPRR2A,GO:0008289,molecular_function
SPRR2A,GO:0050830,biological_process
SPRR2A,GO:0042742,biological_process
SPRR2A,GO:0030133,cellular_component
SPRR2A,GO:0005829,cellular_component
SPRR2A,GO:0019731,biological_process
SPRR2A,GO:0030141,cellular_component
SPRR2A,GO:0048874,biological_process
SPRR3,GO:0005737,cellular_component
SPRR3,GO:0005515,molecular_function
SPRR3,GO:0031424,biological_process
SPRR3,GO:0005198,molecular_function
SPRR3,GO:0005829,cellular_component
SPRR3,GO:0070062,cellular_component
SPRR3,GO:0048471,cellular_component
SPRR3,GO:0008544,biological_process
SPRR3,GO:0030216,biological_process
SPRR3,GO:0042060,biological_process
SPRR3,GO:0001533,cellular_component
SPRR3,GO:0005794,cellular_component
SPRR3,,
STEAP2,,
STEAP2,GO:0016020,cellular_component
STEAP2,GO:0046872,molecular_function
STEAP2,GO:0005886,cellular_component
STEAP2,GO:0006811,biological_process
STEAP2,GO:0016491,molecular_function
STEAP2,GO:0005768,cellular_component
STEAP2,GO:0005829,cellular_component
STEAP2,GO:0006893,biological_process
STEAP2,GO:0000139,cellular_component
STEAP2,GO:0010008,cellular_component
STEAP2,GO:0005769,cellular_component
STEAP2,GO:0006897,biological_process
STEAP2,GO:0030140,cellular_component
STEAP2,GO:0045055,biological_process
STEAP2,GO:0006826,biological_process
STEAP2,GO:0009725,biological_process
STEAP2,GO:0015677,biological_process
STEAP2,GO:0008823,molecular_function
STEAP2,GO:0052851,molecular_function
STEAP2,GO:0098705,biological_process
STEAP2,GO:0098711,biological_process
TCN1,,
TCN1,GO:0031419,molecular_function
TCN1,GO:0015889,biological_process
TCN1,GO:0005576,cellular_component
TCN1,GO:0006811,biological_process
TCN1,GO:0005515,molecular_function
TCN1,GO:0005615,cellular_component
TCN1,GO:0006824,biological_process
TCN1,GO:0035580,cellular_component
TCN1,GO:1904724,cellular_component
TCN1,GO:0140313,molecular_function
TIPIN,GO:0005634,cellular_component
TIPIN,GO:0006974,biological_process
TIPIN,GO:0031297,biological_process
TIPIN,GO:0000076,biological_process
TIPIN,GO:0005737,cellular_component
TIPIN,GO:0051301,biological_process
TIPIN,GO:0005515,molecular_function
TIPIN,GO:0007049,biological_process
TIPIN,GO:0003677,molecular_function
TIPIN,GO:0005654,cellular_component
TIPIN,GO:0008284,biological_process
TIPIN,GO:0044770,biological_process
TIPIN,GO:0000785,cellular_component
TIPIN,GO:0000077,biological_process
TIPIN,GO:0009411,biological_process
TIPIN,GO:0031573,biological_process
TIPIN,GO:0033262,biological_process
TIPIN,GO:0043111,biological_process
TIPIN,GO:0031298,cellular_component
TIPIN,,
TM9SF4,GO:0016020,cellular_component
TM9SF4,GO:0005794,cellular_component
TM9SF4,GO:0005768,cellular_component
TM9SF4,GO:0007155,biological_process
TM9SF4,GO:0005515,molecular_function
TM9SF4,GO:0051453,biological_process
TM9SF4,GO:0005769,cellular_component
TM9SF4,GO:0006909,biological_process
TM9SF4,GO:0001666,biological_process
TM9SF4,GO:0072657,biological_process
TM9SF4,GO:2000010,biological_process
TM9SF4,GO:0070072,biological_process
TM9SF4,GO:0070863,biological_process
TM9SF4,,
TMPRSS2,GO:0016020,cellular_component
TMPRSS2,GO:0005515,molecular_function
TMPRSS2,GO:0006508,biological_process
TMPRSS2,GO:0005044,molecular_function
TMPRSS2,GO:0004252,molecular_function
TMPRSS2,GO:0005654,cellular_component
TMPRSS2,GO:0005886,cellular_component
TMPRSS2,GO:0008233,molecular_function
TMPRSS2,GO:0016787,molecular_function
TMPRSS2,GO:0008236,molecular_function
TMPRSS2,GO:0005576,cellular_component
TMPRSS2,GO:0016540,biological_process
TMPRSS2,GO:0070062,cellular_component
TMPRSS2,GO:0046598,biological_process
TMPRSS2,GO:0019081,biological_process
TMPRSS2,,
TRIM68,GO:0008270,molecular_function
TRIM68,GO:0005515,molecular_function
TRIM68,GO:0005634,cellular_component
TRIM68,GO:0005737,cellular_component
TRIM68,GO:0005794,cellular_component
TRIM68,GO:0046872,molecular_function
TRIM68,GO:0016740,molecular_function
TRIM68,GO:0005654,cellular_component
TRIM68,GO:0005730,cellular_component
TRIM68,GO:0005829,cellular_component
TRIM68,GO:0016567,biological_process
TRIM68,GO:0048471,cellular_component
TRIM68,GO:0004842,molecular_function
TRIM68,GO:0042802,molecular_function
TRIM68,GO:0061630,molecular_function
TRIM68,GO:0045087,biological_process
TRIM68,GO:0019901,molecular_function
TRIM68,GO:0000209,biological_process
TRIM68,GO:0042803,molecular_function
TRIM68,GO:0010508,biological_process
TRIM68,GO:0032880,biological_process
TRIM68,GO:0043123,biological_process
TRIM68,GO:0046596,biological_process
TRIM68,GO:0050681,molecular_function
TRIM68,GO:0051865,biological_process
TRIM68,GO:0035035,molecular_function
TRIM68,GO:0060765,biological_process
TRIM68,,
TYR,GO:0016491,molecular_function
TYR,GO:0005737,cellular_component
TYR,GO:0016020,cellular_component
TYR,GO:0031410,cellular_component
TYR,GO:0043231,cellular_component
TYR,GO:0046872,molecular_function
TYR,GO:0004497,molecular_function
TYR,GO:0042802,molecular_function
TYR,GO:0005764,cellular_component
TYR,GO:0042803,molecular_function
TYR,GO:0005515,molecular_function
TYR,GO:0048471,cellular_component
TYR,GO:0042470,cellular_component
TYR,GO:0042438,biological_process
TYR,GO:0033162,cellular_component
TYR,GO:0005507,molecular_function
TYR,GO:0007601,biological_process
TYR,GO:0004503,molecular_function
TYR,GO:0008283,biological_process
TYR,GO:0009411,biological_process
TYR,GO:0033280,biological_process
TYR,GO:0043473,biological_process
TYR,GO:0048538,biological_process
TYR,GO:0051591,biological_process
TYR,GO:0006583,biological_process
TYR,GO:0006726,biological_process
TYR,GO:0009637,biological_process
TYR,GO:0005798,cellular_component
TYR,,
UBE2V2,,
UBE2V2,GO:0005654,cellular_component
UBE2V2,GO:0005515,molecular_function
UBE2V2,GO:0005634,cellular_component
UBE2V2,GO:0070534,biological_process
UBE2V2,GO:0042275,biological_process
UBE2V2,GO:0070062,cellular_component
UBE2V2,GO:0005737,cellular_component
UBE2V2,GO:2000781,biological_process
UBE2V2,GO:0016567,biological_process
UBE2V2,GO:0000729,biological_process
UBE2V2,GO:0006282,biological_process
UBE2V2,GO:0006301,biological_process
UBE2V2,GO:1902523,biological_process
UBE2V2,GO:0031372,cellular_component
UBE2V2,GO:0000209,biological_process
UBE4B,GO:0006511,biological_process
UBE4B,GO:0004842,molecular_function
UBE4B,GO:0016567,biological_process
UBE4B,GO:0030433,biological_process
UBE4B,GO:0034450,molecular_function
UBE4B,GO:0000151,cellular_component
UBE4B,GO:0005634,cellular_component
UBE4B,GO:0005737,cellular_component
UBE4B,GO:0016740,molecular_function
UBE4B,GO:0019899,molecular_function
UBE4B,GO:0019538,biological_process
UBE4B,GO:0000209,biological_process
UBE4B,GO:0009411,biological_process
UBE4B,GO:0043161,biological_process
UBE4B,GO:0008626,biological_process
UBE4B,GO:0005515,molecular_function
UBE4B,,
UBE4B,GO:0006807,biological_process
UBE4B,GO:0043170,biological_process
UBE4B,GO:0044238,biological_process
UNC13C,GO:0005509,molecular_function
UNC13C,GO:0007268,biological_process
UNC13C,GO:0005543,molecular_function
UNC13C,GO:0019992,molecular_function
UNC13C,GO:0005737,cellular_component
UNC13C,GO:0016020,cellular_component
UNC13C,GO:0046872,molecular_function
UNC13C,GO:0006887,biological_process
UNC13C,GO:0098793,cellular_component
UNC13C,GO:0042995,cellular_component
UNC13C,GO:0005886,cellular_component
UNC13C,GO:0045202,cellular_component
UNC13C,GO:0042734,cellular_component
UNC13C,GO:0030672,cellular_component
UNC13C,GO:0005516,molecular_function
UNC13C,GO:0017075,molecular_function
UNC13C,GO:0016082,biological_process
UNC13C,GO:0007528,biological_process
UNC13C,GO:0043195,cellular_component
UNC13C,GO:0016081,biological_process
UNC13C,GO:0016188,biological_process
UNC13C,GO:0035249,biological_process
UNC13C,GO:0061789,biological_process
UNC13C,GO:0099525,biological_process
UNC13C,GO:0031594,cellular_component
UNC13C,GO:0098831,cellular_component
UNC13C,GO:0048786,cellular_component
UNC13C,GO:0016079,biological_process
UNC13C,GO:0031914,biological_process
UNC13C,GO:0044305,cellular_component
UNC13C,GO:0098688,cellular_component
UNC13C,,
WARS2,GO:0005524,molecular_function
WARS2,GO:0000166,molecular_function
WARS2,GO:0004812,molecular_function
WARS2,GO:0006418,biological_process
WARS2,GO:0004830,molecular_function
WARS2,GO:0006436,biological_process
WARS2,GO:0006412,biological_process
WARS2,GO:0005654,cellular_component
WARS2,GO:0005886,cellular_component
WARS2,GO:0005739,cellular_component
WARS2,GO:0005759,cellular_component
WARS2,GO:0016874,molecular_function
WARS2,GO:0070183,biological_process
WARS2,GO:0001570,biological_process
WARS2,GO:0045766,biological_process
WARS2,,
YOD1,GO:0005737,cellular_component
YOD1,GO:0046872,molecular_function
YOD1,GO:0004843,molecular_function
YOD1,GO:0008233,molecular_function
YOD1,GO:0008234,molecular_function
YOD1,GO:0006508,biological_process
YOD1,GO:0016787,molecular_function
YOD1,GO:0005515,molecular_function
YOD1,GO:0006986,biological_process
YOD1,GO:0016236,biological_process
YOD1,GO:0030433,biological_process
YOD1,GO:0030968,biological_process
YOD1,GO:0005829,cellular_component
YOD1,GO:0070536,biological_process
YOD1,GO:0071108,biological_process
YOD1,GO:0031625,molecular_function
YOD1,GO:0035871,biological_process
YOD1,GO:0061578,molecular_function
YOD1,GO:1990380,molecular_function
YOD1,GO:1904153,biological_process
YOD1,GO:0101005,molecular_function
YOD1,GO:0035523,biological_process
YOD1,GO:1990167,biological_process
YOD1,GO:1990168,biological_process
YTHDC1,GO:0003723,molecular_function
YTHDC1,GO:0005634,cellular_component
YTHDC1,GO:0006397,biological_process
YTHDC1,GO:0008380,biological_process
YTHDC1,GO:0016607,cellular_component
YTHDC1,GO:0005654,cellular_component
YTHDC1,GO:0005886,cellular_component
YTHDC1,GO:0005515,molecular_function
YTHDC1,GO:1990247,molecular_function
YTHDC1,GO:0006406,biological_process
YTHDC1,GO:0003729,molecular_function
YTHDC1,GO:0000398,biological_process
YTHDC1,GO:0000381,biological_process
YTHDC1,GO:0009048,biological_process
YTHDC1,GO:0010608,biological_process
YTHDC1,GO:0006376,biological_process
YTHDC1,GO:0048024,biological_process
YTHDC1,GO:0043488,biological_process
YTHDC1,,
YTHDC1,GO:0001701,biological_process
YTHDC1,GO:0007283,biological_process
YTHDC1,GO:0048160,biological_process
YTHDC1,GO:0110104,biological_process
ZBTB32,GO:0005515,molecular_function
ZBTB32,GO:0005634,cellular_component
ZBTB32,GO:0046872,molecular_function
ZBTB32,GO:0008270,molecular_function
ZBTB32,GO:0003677,molecular_function
ZBTB32,GO:0000978,molecular_function
ZBTB32,GO:0001817,biological_process
ZBTB32,GO:0000122,biological_process
ZBTB32,GO:0000981,molecular_function
ZBTB32,GO:0000785,cellular_component
ZBTB32,GO:1990837,molecular_function
ZBTB32,GO:0005654,cellular_component
ZBTB32,GO:0001227,molecular_function
ZBTB32,GO:0002682,biological_process
ZBTB32,,
ZBTB32,GO:0042802,molecular_function
